study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_md5	fastq_ftp
PRJNA393472	SAMN07538652	SRX3129040	SRR5971713	1632839	human vaginal metagenome	6ae52ccad441d49d04dbc35b5cb56233;0ef117b667fd3ad73e4efe95b6dfe934	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/003/SRR5971713/SRR5971713_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/003/SRR5971713/SRR5971713_2.fastq.gz
PRJNA393472	SAMN07538653	SRX3129041	SRR5971714	1632839	human vaginal metagenome	3bdf212b61bf4e8401574f2534d8d288;bf95faaa3a5457ee16782e52a65ba60c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/004/SRR5971714/SRR5971714_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/004/SRR5971714/SRR5971714_2.fastq.gz
PRJNA393472	SAMN07538654	SRX3129042	SRR5971715	1632839	human vaginal metagenome	46431511cef2fdcc7eb1fb4891fc63a3;8f25aa482804b4e18235224b8042c6c6	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/005/SRR5971715/SRR5971715_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/005/SRR5971715/SRR5971715_2.fastq.gz
PRJNA393472	SAMN07538656	SRX3129044	SRR5971717	1632839	human vaginal metagenome	26750fc1c02ddd634df1177166bad77d;98a7b0d528d845f3d563ef83dbf975f8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/007/SRR5971717/SRR5971717_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/007/SRR5971717/SRR5971717_2.fastq.gz
PRJNA393472	SAMN07538513	SRX3128901	SRR5971574	1632839	human vaginal metagenome	16fa78597c9036027fc9062e47b07d7f;65e35b5c337ce98b93fcecf09cd6fecc	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/004/SRR5971574/SRR5971574_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/004/SRR5971574/SRR5971574_2.fastq.gz
PRJNA393472	SAMN07538658	SRX3129046	SRR5971719	1632839	human vaginal metagenome	738b5f702f04858c45f3d2549dab28c9;ae0b661aca514cf3ead576db131ec171	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/009/SRR5971719/SRR5971719_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/009/SRR5971719/SRR5971719_2.fastq.gz
PRJNA393472	SAMN07538521	SRX3128909	SRR5971582	1632839	human vaginal metagenome	9f6e05e12fe60dfbfb12553250e7c3c2;b3cbbd826b3917977f020af8bf1abf88	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/002/SRR5971582/SRR5971582_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/002/SRR5971582/SRR5971582_2.fastq.gz
PRJNA393472	SAMN07538523	SRX3128911	SRR5971584	1632839	human vaginal metagenome	ce18150d7c4e6829ed18f217c64b7fd3;8ff0a78e88b7373176e496b28f52b860	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/004/SRR5971584/SRR5971584_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/004/SRR5971584/SRR5971584_2.fastq.gz
PRJNA393472	SAMN07538666	SRX3129054	SRR5971727	1632839	human vaginal metagenome	f037e291a767395dce3187fc41d8e9e1;6eab2b05cb7db23f9cae9978ecf388d9	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/007/SRR5971727/SRR5971727_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/007/SRR5971727/SRR5971727_2.fastq.gz
PRJNA393472	SAMN07538667	SRX3129055	SRR5971728	1632839	human vaginal metagenome	358890205a49a595b1ba906891acb4d4;469c295a355f3026d1dbb773b305bcda	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/008/SRR5971728/SRR5971728_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/008/SRR5971728/SRR5971728_2.fastq.gz
PRJNA393472	SAMN07538671	SRX3129059	SRR5971732	1632839	human vaginal metagenome	5773bbfe88ef9ac818b567a9762660a5;bada7b17597335bbba18a16b047537ef	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/002/SRR5971732/SRR5971732_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/002/SRR5971732/SRR5971732_2.fastq.gz
PRJNA393472	SAMN07538526	SRX3128914	SRR5971587	1632839	human vaginal metagenome	75fdcecc2394f11e4de89e8ab88b97d8;da72ccaf9d666926bb2b9aff2621f9b9	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/007/SRR5971587/SRR5971587_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/007/SRR5971587/SRR5971587_2.fastq.gz
PRJNA393472	SAMN07538674	SRX3129062	SRR5971735	1632839	human vaginal metagenome	8eb552b4947d280cefb35190e0d0262b;b9b3c30433ff6b51cdb75646b99134bc	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/005/SRR5971735/SRR5971735_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/005/SRR5971735/SRR5971735_2.fastq.gz
PRJNA393472	SAMN07538532	SRX3128920	SRR5971593	1632839	human vaginal metagenome	70b839a023ec9f442924b37c7e2afdcc;d9260e5df1c3d224c1456adf681b0251	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/003/SRR5971593/SRR5971593_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/003/SRR5971593/SRR5971593_2.fastq.gz
PRJNA393472	SAMN07538686	SRX3129074	SRR5971747	1632839	human vaginal metagenome	1e3030decff093b4866f42ec4969c1f2;72e8ed0e5c6c3299268745fb308a81f4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/007/SRR5971747/SRR5971747_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/007/SRR5971747/SRR5971747_2.fastq.gz
PRJNA393472	SAMN07538534	SRX3128922	SRR5971595	1632839	human vaginal metagenome	da8fad86696454e23879058a732b495c;515ce4419736a3ac6821d98d36f19749	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/005/SRR5971595/SRR5971595_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/005/SRR5971595/SRR5971595_2.fastq.gz
PRJNA393472	SAMN07538537	SRX3128925	SRR5971598	1632839	human vaginal metagenome	621963c13cf12318af170803b13fc100;a365ec4d5d907a938d6af0af5551c4e0	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/008/SRR5971598/SRR5971598_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/008/SRR5971598/SRR5971598_2.fastq.gz
PRJNA393472	SAMN07538539	SRX3128927	SRR5971600	1632839	human vaginal metagenome	023eb6d803c8f107dbcbb1dfe1ff21cf;af7d7d390efc5e75883f7476b057908c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/000/SRR5971600/SRR5971600_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/000/SRR5971600/SRR5971600_2.fastq.gz
PRJNA393472	SAMN07538690	SRX3129078	SRR5971751	1632839	human vaginal metagenome	fb232af40f169ec44210f2833eebede5;af4d69cfe843dbad59fef5ee507e7939	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/001/SRR5971751/SRR5971751_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/001/SRR5971751/SRR5971751_2.fastq.gz
PRJNA393472	SAMN07538542	SRX3128930	SRR5971603	1632839	human vaginal metagenome	83c89d7cfd35ae1a52b43b21c020bbbd;60dbba9f74eba28f3fc6d60725383757	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/003/SRR5971603/SRR5971603_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/003/SRR5971603/SRR5971603_2.fastq.gz
PRJNA393472	SAMN07538548	SRX3128936	SRR5971609	1632839	human vaginal metagenome	3b19e783956e7b36feff4f287b948747;7ef2f2bccdd5220676803f2c86852d4a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/009/SRR5971609/SRR5971609_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/009/SRR5971609/SRR5971609_2.fastq.gz
PRJNA393472	SAMN07538549	SRX3128937	SRR5971610	1632839	human vaginal metagenome	3c035c5c5667b6b2d615630b515a95f0;a2d1e747c1f6ef70dfbd038cd8dec109	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/000/SRR5971610/SRR5971610_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/000/SRR5971610/SRR5971610_2.fastq.gz
PRJNA393472	SAMN07538694	SRX3129082	SRR5971755	1632839	human vaginal metagenome	5ddc682efe3f9bc6fc6638475881cc43;de227cf02a7bb2bb6be74785e2e16d68	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/005/SRR5971755/SRR5971755_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/005/SRR5971755/SRR5971755_2.fastq.gz
PRJNA393472	SAMN07538551	SRX3128939	SRR5971612	1632839	human vaginal metagenome	b0b5f23b2a4a7dd46a855ab985cdd5ef;e2ff16b3157cfcc0f7cce37f8edbe6e9	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/002/SRR5971612/SRR5971612_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/002/SRR5971612/SRR5971612_2.fastq.gz
PRJNA393472	SAMN07538552	SRX3128940	SRR5971613	1632839	human vaginal metagenome	694bdc48445f459e16c8b0875fcf4bda;bfc14fd6c8ba936b16b8247a0824695c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/003/SRR5971613/SRR5971613_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/003/SRR5971613/SRR5971613_2.fastq.gz
PRJNA393472	SAMN07538561	SRX3128949	SRR5971622	1632839	human vaginal metagenome	73b5318cd945d31615ba432a46c52e38;15df53ef6db1b5569c2b836f4a9a878e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/002/SRR5971622/SRR5971622_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/002/SRR5971622/SRR5971622_2.fastq.gz
PRJNA393472	SAMN07538696	SRX3129084	SRR5971757	1632839	human vaginal metagenome	351868dcc96ba8bca6c65eeb7d2b9f7e;0d8225a7c60b358ddbb4f6703909fad7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/007/SRR5971757/SRR5971757_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/007/SRR5971757/SRR5971757_2.fastq.gz
PRJNA393472	SAMN07538563	SRX3128951	SRR5971624	1632839	human vaginal metagenome	c9beb4145c856587dd507e07641fe2e4;0ad27e08f6b60301e5d166e38b7edf36	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/004/SRR5971624/SRR5971624_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/004/SRR5971624/SRR5971624_2.fastq.gz
PRJNA393472	SAMN07538697	SRX3129085	SRR5971758	1632839	human vaginal metagenome	4c79f476fe07ed970aea9d9f9b58c572;7176f12e609d34086297aa3f5079ff5c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/008/SRR5971758/SRR5971758_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/008/SRR5971758/SRR5971758_2.fastq.gz
PRJNA393472	SAMN07538698	SRX3129086	SRR5971759	1632839	human vaginal metagenome	83ff45ebc1cc36ad84412fd57f8ff024;a54704d2e5bbe8f41eb1d5093825a12b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/009/SRR5971759/SRR5971759_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/009/SRR5971759/SRR5971759_2.fastq.gz
PRJNA393472	SAMN07538565	SRX3128953	SRR5971626	1632839	human vaginal metagenome	b968af547646601d4479e4f25ddd3088;fe64c08350022e90ce2aca74a1952c5f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/006/SRR5971626/SRR5971626_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/006/SRR5971626/SRR5971626_2.fastq.gz
PRJNA393472	SAMN07538701	SRX3129089	SRR5971762	1632839	human vaginal metagenome	534084ec0d9f383f33493820a96de0b0;98ae4369a26fd2aff1402e82680829b1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/002/SRR5971762/SRR5971762_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/002/SRR5971762/SRR5971762_2.fastq.gz
PRJNA393472	SAMN07538566	SRX3128954	SRR5971627	1632839	human vaginal metagenome	9bcc83902eb4c8363873ae517639dcf9;da4d9fd269c6ea56cd59ba7f5800ca68	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/007/SRR5971627/SRR5971627_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/007/SRR5971627/SRR5971627_2.fastq.gz
PRJNA393472	SAMN07538703	SRX3129091	SRR5971764	1632839	human vaginal metagenome	030efc9730ce3cec3dce9368fe6ea4c9;4c8b83d39c2c2d3aa16434ed1dcc3d29	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/004/SRR5971764/SRR5971764_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/004/SRR5971764/SRR5971764_2.fastq.gz
PRJNA393472	SAMN07538567	SRX3128955	SRR5971628	1632839	human vaginal metagenome	aa69128c18ee11eca9f8bdda704770f8;4ea860c988854c438a43922683961219	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/008/SRR5971628/SRR5971628_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/008/SRR5971628/SRR5971628_2.fastq.gz
PRJNA393472	SAMN07538706	SRX3129094	SRR5971767	1632839	human vaginal metagenome	2cc7c5f09e4796c601db3018aa3589da;0c269329d41257bd42e2642fdbc9aa93	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/007/SRR5971767/SRR5971767_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/007/SRR5971767/SRR5971767_2.fastq.gz
PRJNA393472	SAMN07538570	SRX3128958	SRR5971631	1632839	human vaginal metagenome	46e76b1dbff5f1fa070632deb4efddb7;a2ec503d28b216c6d810a1a1f405b9a5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/001/SRR5971631/SRR5971631_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/001/SRR5971631/SRR5971631_2.fastq.gz
PRJNA393472	SAMN07538707	SRX3129095	SRR5971768	1632839	human vaginal metagenome	728abfe04575041a2560cb85cdcc4420;3c8ab39c9632c13d319720972ccc32cc	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/008/SRR5971768/SRR5971768_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/008/SRR5971768/SRR5971768_2.fastq.gz
PRJNA393472	SAMN07538571	SRX3128959	SRR5971632	1632839	human vaginal metagenome	c24f1b16d6bd7dcaba2191559f4e0e1f;c6332b2c5a80b11ce5da481e6e25829b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/002/SRR5971632/SRR5971632_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/002/SRR5971632/SRR5971632_2.fastq.gz
PRJNA393472	SAMN07538710	SRX3129098	SRR5971771	1632839	human vaginal metagenome	6a862f00c9a40d6d3b1845987600c387;0deb9b52065630f711e1fcf604ed9455	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/001/SRR5971771/SRR5971771_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/001/SRR5971771/SRR5971771_2.fastq.gz
PRJNA393472	SAMN07538582	SRX3128970	SRR5971643	1632839	human vaginal metagenome	59b938142d25b3589036a0913cc32e83;ecbc7470ac41e8ef9b3e3141e81c906f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/003/SRR5971643/SRR5971643_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/003/SRR5971643/SRR5971643_2.fastq.gz
PRJNA393472	SAMN07538716	SRX3129104	SRR5971777	1632839	human vaginal metagenome	0e70ae4b702080d41e638ed3d815881b;07d17258a86aa6fa3a1afc574b759a51	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/007/SRR5971777/SRR5971777_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/007/SRR5971777/SRR5971777_2.fastq.gz
PRJNA393472	SAMN07538589	SRX3128977	SRR5971650	1632839	human vaginal metagenome	d3b6d25b42d36d05b78adbd7b5ad77c3;9069f1e93b85bf46223d3fc055db44f5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/000/SRR5971650/SRR5971650_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/000/SRR5971650/SRR5971650_2.fastq.gz
PRJNA393472	SAMN07538723	SRX3129111	SRR5971784	1632839	human vaginal metagenome	dd85af8b9c5c62ee4e6d19f94d4479d7;f54bade4e38f9300d2b255444818b09e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/004/SRR5971784/SRR5971784_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/004/SRR5971784/SRR5971784_2.fastq.gz
PRJNA393472	SAMN07538591	SRX3128979	SRR5971652	1632839	human vaginal metagenome	716c306faec31809275b36dec728fd93;943782e79decf76b64a22fb03216e882	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/002/SRR5971652/SRR5971652_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/002/SRR5971652/SRR5971652_2.fastq.gz
PRJNA393472	SAMN07538728	SRX3129116	SRR5971789	1632839	human vaginal metagenome	b14e90775f695df99930d390066738e5;bf689ece572385877671ab8669e6b967	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/009/SRR5971789/SRR5971789_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/009/SRR5971789/SRR5971789_2.fastq.gz
PRJNA393472	SAMN07538732	SRX3129120	SRR5971793	1632839	human vaginal metagenome	d967865719455af52ce01740c872c488;b55a4f5694bc2422bdb2015bf46fccb3	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/003/SRR5971793/SRR5971793_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/003/SRR5971793/SRR5971793_2.fastq.gz
PRJNA393472	SAMN07538599	SRX3128987	SRR5971660	1632839	human vaginal metagenome	b8705b714b43d6e3917db528f49a3ab6;73b9308b148d868ed71f19a64e436616	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/000/SRR5971660/SRR5971660_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/000/SRR5971660/SRR5971660_2.fastq.gz
PRJNA393472	SAMN07538601	SRX3128989	SRR5971662	1632839	human vaginal metagenome	5952c341fb22caa4cd3a6c341ce2b520;7610fc380cb6cb585b5514ac67a80ab6	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/002/SRR5971662/SRR5971662_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/002/SRR5971662/SRR5971662_2.fastq.gz
PRJNA393472	SAMN07538602	SRX3128990	SRR5971663	1632839	human vaginal metagenome	b01ff6b05719b0412dad30f7511c3b84;e19db061ff13458ab2c67a314d5ece75	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/003/SRR5971663/SRR5971663_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/003/SRR5971663/SRR5971663_2.fastq.gz
PRJNA393472	SAMN07538733	SRX3129121	SRR5971794	1632839	human vaginal metagenome	59078e5b5f66e021cd42238c04c9ec52;2e46e4edc4f275ffe881fff509e33932	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/004/SRR5971794/SRR5971794_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/004/SRR5971794/SRR5971794_2.fastq.gz
PRJNA393472	SAMN07538736	SRX3129124	SRR5971797	1632839	human vaginal metagenome	2df03165fa1de69f93bdb3fb1c65813c;dd15b0d5ca1e30a1a126d6bd732de290	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/007/SRR5971797/SRR5971797_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/007/SRR5971797/SRR5971797_2.fastq.gz
PRJNA393472	SAMN07538604	SRX3128992	SRR5971665	1632839	human vaginal metagenome	214e020913866b7ed0460862e5d9e467;fb54c13a4e180bd21fffaccfcff77ae4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/005/SRR5971665/SRR5971665_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/005/SRR5971665/SRR5971665_2.fastq.gz
PRJNA393472	SAMN07538605	SRX3128993	SRR5971666	1632839	human vaginal metagenome	1b54e9234634b6be1183b2e458e2cb28;800ba5072a9f137b51a629773705bc25	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/006/SRR5971666/SRR5971666_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/006/SRR5971666/SRR5971666_2.fastq.gz
PRJNA393472	SAMN07538737	SRX3129125	SRR5971798	1632839	human vaginal metagenome	91e7039128cb99e9e49b61ae9baa376f;cc3841c69b19f4a51071fa6005eb4580	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/008/SRR5971798/SRR5971798_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/008/SRR5971798/SRR5971798_2.fastq.gz
PRJNA393472	SAMN07538749	SRX3129137	SRR5971810	1632839	human vaginal metagenome	06fe7fa2a8bfd656d6389a2fa167fb94;cdd954f15e7853c987781401d15f4cd3	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/000/SRR5971810/SRR5971810_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/000/SRR5971810/SRR5971810_2.fastq.gz
PRJNA393472	SAMN07538606	SRX3128994	SRR5971667	1632839	human vaginal metagenome	a3811e29c2fcf44c87ba1edc2b3b9cae;45da93bc523805c152f23f05ef73c5f6	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/007/SRR5971667/SRR5971667_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/007/SRR5971667/SRR5971667_2.fastq.gz
PRJNA393472	SAMN07538607	SRX3128995	SRR5971668	1632839	human vaginal metagenome	9b5eb533e26cd9484181aaa6b485d3dd;c15eb02bb917e4a052d2b216cce078cb	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/008/SRR5971668/SRR5971668_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/008/SRR5971668/SRR5971668_2.fastq.gz
PRJNA393472	SAMN07538609	SRX3128997	SRR5971670	1632839	human vaginal metagenome	b01da6e9ec6ca4d29e791da5e15e3219;18c1233a240325660e4970fe4537a0ad	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/000/SRR5971670/SRR5971670_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/000/SRR5971670/SRR5971670_2.fastq.gz
PRJNA393472	SAMN07538751	SRX3129139	SRR5971812	1632839	human vaginal metagenome	49fe3052856c5f4488b6ec24ae9f1be1;c6f3e944967d916500f21b6df3c1be53	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/002/SRR5971812/SRR5971812_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/002/SRR5971812/SRR5971812_2.fastq.gz
PRJNA393472	SAMN07538611	SRX3128999	SRR5971672	1632839	human vaginal metagenome	24bd9fcf8331375cfc3799931f80ac68;d036bb557b97582010194549ab00bfab	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/002/SRR5971672/SRR5971672_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/002/SRR5971672/SRR5971672_2.fastq.gz
PRJNA393472	SAMN07538757	SRX3129145	SRR5971818	1632839	human vaginal metagenome	36a01b8ccbed0211a3db4916f0f67c98;da3f193bb99798f6f1daee32d5d7974b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/008/SRR5971818/SRR5971818_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/008/SRR5971818/SRR5971818_2.fastq.gz
PRJNA393472	SAMN07538762	SRX3129150	SRR5971823	1632839	human vaginal metagenome	97c9aa5f10993524a1fa745ce10ef83b;09bc6ae7e2c889edfb8d1b632bba9842	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/003/SRR5971823/SRR5971823_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/003/SRR5971823/SRR5971823_2.fastq.gz
PRJNA393472	SAMN07538766	SRX3129154	SRR5971827	1632839	human vaginal metagenome	5d2357aa870140f424a08b8a62272624;b845427f75f9e7a1bcececc08574e195	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/007/SRR5971827/SRR5971827_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/007/SRR5971827/SRR5971827_2.fastq.gz
PRJNA393472	SAMN07538617	SRX3129005	SRR5971678	1632839	human vaginal metagenome	905a07f02d50aad80859b64d07f034d6;3c41541cdcf1fb032c78021b1f273a66	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/008/SRR5971678/SRR5971678_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/008/SRR5971678/SRR5971678_2.fastq.gz
PRJNA393472	SAMN07538770	SRX3129158	SRR5971831	1632839	human vaginal metagenome	6b8e18d3195f19e2587d82ad607b1597;e37f54ee04b1568ca7b2b1061925cc5a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/001/SRR5971831/SRR5971831_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/001/SRR5971831/SRR5971831_2.fastq.gz
PRJNA393472	SAMN07538773	SRX3129161	SRR5971834	1632839	human vaginal metagenome	3f699f0666563032d3a43a45b0280ab2;4372853e350e4846568c63c662ea0306	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/004/SRR5971834/SRR5971834_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/004/SRR5971834/SRR5971834_2.fastq.gz
PRJNA393472	SAMN07538618	SRX3129006	SRR5971679	1632839	human vaginal metagenome	801a4d49f91ff36b3c7cd1c8af3d3efe;9cc486413c8d077aebac1fd5724ed0c0	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/009/SRR5971679/SRR5971679_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/009/SRR5971679/SRR5971679_2.fastq.gz
PRJNA393472	SAMN07538776	SRX3129164	SRR5971837	1632839	human vaginal metagenome	37c1519f57be6f33e611a68bce84c2fa;db86e69765b85974a16e93870254ce99	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/007/SRR5971837/SRR5971837_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/007/SRR5971837/SRR5971837_2.fastq.gz
PRJNA393472	SAMN07538628	SRX3129016	SRR5971689	1632839	human vaginal metagenome	677ce1dc308c92a6a4bd74137b1e87ec;2d3f05ae4e432ec7e9ed364a04e12b64	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/009/SRR5971689/SRR5971689_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/009/SRR5971689/SRR5971689_2.fastq.gz
